,loss,val_loss,accuracy,val_accuracy
0,2.304233334281228,2.3032541275024414,0.097,0.0988
1,1.0109912024302916,0.4461189806461334,0.6809636363636363,0.8672
2,0.3061322901736606,0.26846298575401306,0.9094181818181818,0.9188
